DateTime,Anomaly,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
2017-02-16 09:55:10,0,149.5594581,1,1,1,1,5.251099597,12.15415334,0.798385321,0.815993161,0.815993161,1.088298035,2.26505891,2.555694466,-0.290635556,1.791610041,1140,3.203801057,3.479482335,-27.37016863,1.559703006,1.467819624,0.942054561,5.666741722,1.005377901,0.994357068,1.012713941,1.675680417,2.234417628,5.842985101,34.76433153,2.047644911,1.428632867,1.47197781,1.223603669,0.683493979,0.756506857,2.240719633,0.245059324,15.55445205,15.82039023
2017-02-16 10:15:37,0,150.0210613,2,2,1,1,4.07700325,14.14334618,0.827585623,0.844509028,0.844509028,1.114029503,2.204259775,2.968939994,-0.764680218,2.466195218,1267.480239,6.132990595,10.71314298,-28.6546215,0.954505487,0.848634188,1.055830564,6.259291202,0.999647453,1.000192401,1.050343482,2.263195282,2.180849587,7.031383045,34.52307183,1.646414135,1.944302845,2.584804969,1.598072783,1.325069362,0.978578225,2.01343532,0.274838016,8.81399504,8.828913977
2017-02-16 10:26:29,0,124.6713487,1,1,1,1,4.379501649,11.92707252,0.837945369,0.856143487,0.856143487,1.113460167,2.805128982,3.15299705,-0.347868069,3.238755952,1267.375437,6.407602114,12.36131882,-28.66131873,1.270019519,0.835976518,0.692413434,6.246977527,1.041683116,1.021456173,1.038552797,2.182929899,0.993858061,6.241813771,34.70720153,1.554689382,2.467255316,2.006710686,1.366175976,0.445353129,0.888285471,3.082579578,0.236196085,13.52508245,18.92809389
2017-02-16 10:37:17,0,180.1791414,1,1,1,1,3.592010081,7.540183354,0.820115731,0.837400176,0.837400176,0.808907563,2.469553837,3.846379224,-1.376825386,2.69172989,1266.065459,8.69603144,7.783052592,-30.1369794,2.210667396,0.788987089,0.546349175,4.911561916,1.03085083,1.016123287,1.032468547,2.893529908,1.855974149,6.220240928,34.7554982,1.333093474,1.201314999,2.010699935,1.563903994,0.929439881,0.905367884,2.380916815,0.203526685,13.44704491,13.81482758
2017-02-16 10:57:43,0,159.4454614,1,1,1,1,5.22671709,12.70448198,0.823663003,0.839080396,0.839080396,0.733633244,2.268218109,3.097058581,-0.828840472,3.451461918,1267.53264,7.506048191,8.515575188,-28.54488888,0.971147985,0.702117331,0.856304209,5.526137548,0.980885462,1.001934847,1.047771816,2.424246126,2.49584354,6.910412604,34.55055339,2.042443129,2.366167355,2.243117079,1.117628389,0.986676939,1.322666827,2.898126596,0.312615187,13.79336869,17.74339526
2017-02-16 11:10:33,0,118.3243038,1,1,1,1,5.565273699,1.847164198,0.838943127,0.855128464,0.855128464,0.710579869,2.877575107,3.7116344,-0.834059293,4.272764739,1267.742246,9.428328825,11.81192687,-28.35610909,0.973054938,0.575193853,1.069309418,5.310556424,1.034640152,1.024476065,1.040427899,2.057764442,1.179352574,6.406299138,34.75514537,1.726694969,1.950891768,2.154312917,1.195678922,0.569193309,0.827276853,2.620536925,0.310966851,12.43352156,19.98652233
2017-02-16 11:24:28,0,129.8259185,1,1,1,1,4.926929689,12.56265683,0.842889305,0.860231356,0.860231356,0.726807242,2.458452295,3.39763977,-0.939187475,3.274496791,1267.165834,8.879105786,10.07218571,-28.33941377,1.010673919,0.71408143,0.843835116,3.462204435,1.031759057,1.056353804,1.083175355,1.922717502,1.233960772,6.681113485,34.62749052,0.958738571,1.632195932,1.998905633,1.72000506,1.237305873,0.944413399,2.71427304,0.244264994,11.89545777,20.15482996
2017-02-16 11:35:51,0,132.7494058,1,1,1,1,4.830202071,11.57452802,0.8193762,0.835788254,0.835788254,0.632548853,1.781360147,1.890732629,-0.109372482,3.74314132,1267.585041,4.119172788,6.95896467,-28.01949729,1.673253386,0.726739099,0.458361698,6.145563889,1.066952856,1.02532713,1.030284356,3.265385731,1.5938548,6.0610756,34.7305106,0.852448828,1.440770358,1.157000547,2.060305385,1.205391878,0.705259618,2.043941915,0.246786021,12.55810002,18.47372957
2017-02-16 11:52:54,0,206.2212589,2,2,1,1,5.15392401,13.94151426,0.816296298,0.831645179,0.831645179,0.728625805,4.152668608,6.241452249,-2.088783641,4.895570861,1267.427837,7.689122537,10.8047083,-28.28802376,1.240721787,0.710093397,1.021380374,10.99163571,0.98369632,1.013223077,1.051974773,1.841238604,1.330868653,6.999545644,34.20970437,1.145655933,1.534575825,2.209295181,1.422719251,1.286911324,0.790671683,2.379514469,0.346667265,13.94246058,25.77084417
2017-02-16 12:06:17,0,125.9792246,1,1,1,1,5.734527104,8.178797971,0.819500662,0.834826229,0.834826229,0.715144478,3.502175154,5.773233114,-2.27105796,4.830488011,1267.218235,7.506048191,13.36853739,-28.48039405,1.169124372,0.577794744,1.161086939,6.618077698,1.049518788,1.026162564,1.050797781,2.068166004,2.384200114,5.805368848,34.76491915,1.026188343,1.886042887,1.838815317,0.976443647,0.959966312,0.907808228,2.593060639,0.38803805,16.15687841,27.61424772
2017-02-16 12:18:49,0,113.5928703,1,1,1,1,5.198718397,10.92762539,0.823907724,0.839395878,0.839395878,0.701777161,2.307025992,3.139008135,-0.831982143,5.014961511,1267.637442,6.773750806,8.790271162,-28.70551924,1.01570134,0.737316055,0.852773294,4.792373408,1.04340798,1.024473245,1.064311475,3.294336744,0.993337983,5.900923767,34.76457648,1.664273587,2.6250427,1.788862975,1.450643998,0.932215011,1.322666827,3.66079149,0.311363341,9.924835703,22.812255
2017-02-16 12:30:06,0,110.6693829,1,1,1,1,5.534579646,16.82792661,0.82777373,0.844147399,0.844147399,0.722171082,2.290450109,3.003885461,-0.713435352,3.491312976,1267.794648,7.414511018,13.00227609,-28.91703045,1.223212492,0.739916946,0.576260162,4.155353572,1.059680544,1.031183652,1.037344763,3.71403975,1.646209326,6.343316542,34.68245084,1.952799088,2.317964176,1.814186037,1.281534509,1.506320045,0.890725816,2.107985417,0.317943607,10.81671639,13.18838284
2017-02-16 12:42:42,0,247.7655529,2,2,1,2,14.35436396,22.92257465,0.813113969,0.829747837,0.829747837,0.595569679,2.365370646,3.660803374,-1.295432728,3.855926856,1265.5,4.576858653,10.8047083,-30.11559287,0.320530314,0.264647475,-4.545373548,4.923320408,1.022068509,1.003507431,1.028730787,2.639558448,1.335549356,5.69299986,34.68043013,1.563532411,2.249300655,0.906718504,0.170962143,0.45922878,0.69061755,2.684580426,0.291621674,11.29920131,16.63892474
2017-02-16 13:01:52,0,176.9479185,2,2,1,1,5.30340344,10.24597595,0.828141715,0.84585171,0.84585171,0.729131184,3.315467679,4.901693156,-1.586225476,4.800164715,1267.375437,7.048362325,11.72036155,-28.5072003,0.865572136,0.777889954,0.909601169,9.271381789,0.935411829,0.953692171,1.013947391,1.654877294,1.222692414,6.988954492,34.25280913,1.164555741,1.748889239,2.630768061,1.175385784,0.979739114,0.812634785,4.710939907,0.299712815,14.80143364,18.83028342
2017-02-16 13:15:25,0,129.7489846,1,1,1,1,5.7501654,9.745342187,0.833451226,0.849535695,0.849535695,0.708600735,4.12244932,5.628350456,-1.505901137,4.486017663,1267.480239,8.329882748,15.38297453,-28.54261378,1.042572041,0.587331345,0.878652174,5.69543898,1.018729619,1.018306844,1.057151903,1.600442455,0.90492471,6.261074575,34.67738557,1.863501833,2.07868221,2.059091266,0.758769382,0.944703097,0.783350649,3.560373207,0.350612899,16.70440014,22.63355687
2017-02-16 13:27:44,0,121.6324605,1,1,1,1,5.519102781,3.83797394,0.838201729,0.854664701,0.854664701,0.702272865,3.148959902,3.870729924,-0.721770022,4.082581571,1267.53264,6.59067646,11.72036155,-28.43537029,0.817724953,0.694834837,0.946534684,5.555219676,1.040792359,1.025586737,1.051750608,1.619685344,2.742533907,6.393849111,34.68915892,1.269458342,1.757732268,2.271562162,1.198454052,1.254476991,0.89804685,2.776100213,0.315631558,15.94523847,17.91575009
2017-02-16 13:38:57,0,111.0155854,1,1,1,1,5.059041652,13.16390131,0.834344584,0.851641464,0.851641464,0.690545052,2.179733675,3.147669758,-0.967936083,3.776626609,1267.480239,6.316064941,12.17818817,-28.45104618,0.867652448,0.594093661,0.471728695,3.270662296,1.046518145,1.037913383,1.052569229,1.85857454,1.872616648,6.011086823,34.69796551,1.911705011,1.743340671,2.597293054,1.281707955,1.110170227,1.056669255,1.77038897,0.241613396,10.80565616,13.5897689
2017-02-16 13:51:58,0,180.7946124,1,1,1,1,5.17203282,10.65185612,0.810174195,0.826296318,0.826296318,0.628773339,2.280148168,3.036767094,-0.756618926,3.39198921,1266.903835,10.16062621,10.89627363,-28.0939314,1.290129204,0.924580203,0.264266673,4.867317177,1.038380021,1.044178584,1.065839287,2.046149365,1.613271048,6.459540878,34.59864004,2.621574845,3.271797581,0.782704879,0.886772256,0.713500072,1.046907876,3.400388323,0.228957857,9.552325354,15.59611981
2017-02-16 14:12:27,0,147.097574,1,1,1,1,5.613740692,9.164506956,0.834072893,0.850617698,0.850617698,0.730149349,3.113620703,4.575739495,-1.462118792,4.88787332,1267.427837,12.08290684,10.34688168,-28.59779997,0.86453198,0.770434067,0.815534225,5.943754089,0.958924342,0.991581691,1.021893711,2.177035681,1.428816691,6.810439985,34.48652521,1.218654272,1.676064292,2.563818048,1.258639686,0.932388457,0.963936157,3.998794928,0.350088243,14.60875581,15.28167519
2017-02-16 14:25:59,0,103.6299331,2,2,1,1,5.463962991,14.05606661,0.845678169,0.862852235,0.862852235,0.707615934,1.895511236,2.028917861,-0.301426759,4.696921243,1064.287134,5.217618864,9.614359084,-28.69877307,1.4910527,0.505316584,0.723022592,6.680922348,1.020505976,1.023548858,1.089856714,1.969004451,1.165483826,6.993191282,34.47123885,1.455161955,1.356501492,1.278239042,0.77195125,1.553150365,0.790671683,1.969190581,0.327115507,13.81562987,14.72885447
2017-02-16 14:34:40,0,106.5149536,1,1,1,1,4.974250077,12.51396837,0.835852873,0.852167796,0.852167796,0.719695816,2.09237998,2.434886146,-0.342506166,4.59756297,1064.753026,4.943007345,7.233660644,-29.03406291,1.026969699,0.556987617,0.909668234,1.952229693,1.075525329,1.031671637,1.042110456,2.13404256,2.714623051,6.22403552,34.72554948,1.54758028,1.617630942,1.394100723,0.96915893,1.48151732,0.69549824,3.158947815,0.319760924,8.17632994,20.03975168
2017-02-16 14:45:28,0,91.85904987,1,1,1,1,4.71039649,10.49305903,0.831271986,0.848280835,0.848280835,0.721710962,1.686531575,1.720656932,-0.034125357,3.874981414,1064.338899,3.844561268,9.156532461,-28.80692264,0.909778772,0.597561516,0.581074938,2.976700101,1.026513766,1.016635216,1.068083525,2.402056128,2.075273737,6.199001284,34.67532001,1.289398506,1.284023331,1.412659405,0.807334158,1.336690219,0.902927539,1.281277022,0.27369078,12.29968576,17.09991991
2017-02-16 14:59:41,0,159.9455316,1,1,1,1,5.406312482,13.67321901,0.817267317,0.833671441,0.833671441,0.663469704,1.698771453,1.621820077,0.076951376,2.792329599,1267.6,2.837652365,4.852962204,-27.6935777,1.297236938,0.728819812,0.417641557,7.914946442,1.025892781,1.042913899,1.059417686,2.178595915,2.833200852,6.177589062,34.69714626,2.677233912,2.872647518,2.100371326,2.071926243,1.05171905,1.000541327,1.54209824,0.193965294,9.954747045,13.99704016
2017-02-16 15:18:02,0,111.5156556,1,1,1,1,4.577174079,8.781659354,0.831940918,0.848982152,0.848982152,0.729143993,1.757838443,2.058872957,-0.301034513,3.59158799,1064.235369,3.569949749,8.240879215,-28.75766739,1.114689534,0.516066933,0.982981022,3.475321031,0.995259927,0.999917589,1.002281233,2.036961319,1.684695104,7.411717028,34.46220442,1.482558006,1.595436673,1.339638795,0.884170572,1.256558338,1.042027187,2.44052766,0.267773249,10.14380883,15.28685259
2017-02-16 15:27:47,0,103.7838009,1,1,1,1,5.049388895,14.1475864,0.849847294,0.86741381,0.86741381,0.711593367,2.253768476,2.481302505,-0.22753403,3.335372719,1064.545961,3.386875403,9.522793759,-28.86392925,1.376982243,0.535486918,0.832802575,4.263845308,1.000047728,1.010473776,1.033082246,1.704978148,1.108101878,7.16235012,34.47221795,1.928870892,1.773857792,1.241642014,0.784092444,0.901515135,0.905367884,2.129197587,0.239146812,10.99114649,13.11614729
2017-02-16 15:36:10,0,108.746036,1,1,1,1,5.627303165,10.25142608,0.843532175,0.861123017,0.861123017,0.737686027,2.200200766,2.297594418,-0.097393652,2.939201891,1064.442429,4.393784307,10.16375103,-28.8841728,1.142080312,0.594093661,0.812974529,3.588448919,1.024042596,1.019538466,1.017143111,2.070246316,1.261178191,6.280397109,34.66447871,1.195939825,1.371066481,2.104360575,1.088142632,1.193597575,0.961495812,1.616849575,0.226129091,14.95165308,12.48440139
2017-02-16 15:44:31,0,102.8605944,1,1,1,1,5.149253998,12.42406549,0.84702892,0.865500733,0.865500733,0.696967716,2.376659356,2.829489987,-0.452830631,2.373463735,1063.87302,4.943007345,9.705924408,-28.54787986,1.208997025,0.591666163,0.949545115,2.959750274,1.013110339,1.016190881,1.050280774,2.184316774,3.293469947,6.158330277,34.68184838,2.385760733,2.010538867,1.66207422,0.941234184,1.168274513,1.000541327,2.104955107,0.22427198,9.951505971,14.76940995
2017-02-16 15:54:26,0,187.7955953,2,2,2,1,4.872840148,11.82767172,0.821109006,0.840731874,0.840731874,0.62367398,1.870785915,2.400339423,-0.529553508,3.307605163,1064.1,5.583767556,10.07218571,-27.82232355,0.976522125,0.479307674,1.997958479,3.253701408,1.041915281,1.04369828,1.069023854,1.687468853,2.050483349,6.148691188,34.43403931,2.209246935,2.225892637,1.208687345,0.426967893,1.117454944,0.902927539,5.186121278,0.299279326,13.09762356,22.42441334
2017-02-16 16:09:47,0,109.8231103,1,1,1,1,5.731143917,16.49356396,0.832364869,0.849459829,0.849459829,0.716907158,1.813815742,2.24328979,-0.429474048,2.874172553,1064.287134,4.759932999,14.00949466,-28.61121017,1.37767568,0.591839555,0.99957248,5.481463697,0.967971404,1.006813123,1.036398135,1.760626502,1.268285925,6.976001842,34.51297754,2.257796899,2.224678888,1.204004313,0.740557591,1.61645802,0.978578225,1.769382554,0.246172453,11.97803686,15.28433103
2017-02-16 16:18:12,0,111.8618581,1,1,1,1,5.135731376,16.15981181,0.841190873,0.858375849,0.858375849,0.712799423,1.828664639,2.153413086,-0.324748448,2.796080535,1064.390664,2.837652365,10.34688168,-28.75937507,1.023502511,0.624957567,0.931313733,3.240381317,1.031789744,1.012347179,1.043789866,1.768774392,1.052280165,6.364628033,34.62731117,1.604453095,1.205649817,1.320039439,0.9663838,1.407802927,0.924890641,1.923939426,0.222065266,15.53952388,18.09725809
2017-02-16 16:26:37,0,117.5164981,1,1,1,1,4.150214209,13.09359369,0.846424117,0.864376809,0.864376809,0.753931356,1.870228092,2.084970921,-0.21474283,2.842618628,1064.597727,5.217618864,9.431228435,-29.0820643,0.830033468,0.601549548,0.625126238,4.29916943,1.035475557,1.031161336,1.039964087,1.993794839,1.419975364,6.09924219,34.73724182,0.991163011,1.335347579,1.232449396,0.721825463,0.965343126,0.610086175,2.837113405,0.226636494,14.20155985,15.79272818
2017-02-16 16:35:04,0,102.6297927,1,1,1,1,4.632788252,9.536036239,0.845042118,0.86332044,0.86332044,0.67871173,1.763239392,1.723198991,0.040040402,2.658732237,1064.545961,4.302247134,11.9034922,-28.96645447,1.311799124,0.601896334,0.292979786,3.958597976,1.033726957,1.03931637,1.061786609,1.989460855,1.289435767,6.344005961,34.65217694,1.680052325,1.513595305,1.254823882,0.810456179,0.97869844,0.746745478,2.182736751,0.204877334,13.30035699,15.14115014
2017-02-16 16:43:31,0,177.7172573,1,1,1,1,4.238811928,8.633366597,0.814666072,0.831211037,0.831211037,0.532534218,1.563401309,2.119893969,-0.734912039,2.553120741,1063.096591,3.386875403,4.669831555,-30.15353486,1.15629578,1.271192269,0.268136062,11.20926285,1.046688357,1.036335235,1.036250854,1.326534669,0.86713237,6.524243199,34.62744949,1.820500436,1.949157841,1.153878526,0.796233638,0.862489868,1.266538899,2.115470505,0.209336817,14.65326062,13.83205917
2017-02-16 17:07:31,0,151.3674042,2,2,1,1,4.906677115,11.98929563,0.83432454,0.854600026,0.854600026,1.088497396,1.987499571,1.736786027,-0.017385436,2.123655016,1140.372718,4.393784307,10.25531636,-28.59021143,0.923300802,0.521788893,1.222604078,7.419141266,0.964822142,0.991620192,1.006287647,2.018238509,3.442385636,6.486824079,34.28442787,1.25471996,0.916950923,1.545171866,1.317264309,1.464866539,0.990779948,2.349007873,0.210369181,12.77847994,16.16121201
2017-02-16 17:19:44,0,131.6338646,2,2,1,1,5.526489545,8.096776105,0.841550612,0.858952172,0.858952172,1.097407614,1.813094622,1.470984868,0.342109754,2.330273057,1065.5,4.668395826,10.34688168,-28.89728389,1.415988098,0.621489712,0.942912378,4.202639682,0.990621712,0.968091559,0.977647987,1.948027969,2.556519316,6.352059227,34.73788386,1.245009967,1.021159953,1.561302309,0.916431459,1.315703298,0.837038232,1.830395745,0.241318058,12.25515284,20.0105168
2017-02-16 17:28:00,0,121.5170597,1,1,1,1,5.107984441,15.72645535,0.851924475,0.869785707,0.869785707,1.106442768,1.898693014,1.556032786,0.342660228,2.144757347,1064.390664,3.478412576,10.43844701,-28.76563033,1.321680607,0.715295179,0.838217867,3.644023037,0.964361307,0.964164697,0.98160194,2.127281545,3.230020422,6.2382914,34.75668121,1.917773757,1.289918684,1.540315388,0.842543621,0.954936389,0.729663065,2.562554043,0.222143549,13.42011253,14.53173704
2017-02-16 17:35:37,0,115.7470189,1,1,1,1,4.670243985,15.48563639,0.855756306,0.874295974,0.874295974,1.172663865,1.909443941,1.440829464,0.468614476,1.817235012,1064.597727,5.675304729,10.89627363,-28.83083235,1.519830354,0.657902185,0.719941776,3.453328061,0.972833217,0.965088114,0.968148715,2.160566542,4.263242197,6.680876445,34.66025421,1.499377101,1.072310809,2.785308117,1.089183306,1.735268276,1.002981672,1.891408937,0.193603787,11.78962063,15.79475264
2017-02-16 17:43:16,0,107.4381601,1,1,1,1,4.582892121,10.51467819,0.85595506,0.87527244,0.87527244,1.080131444,1.705205442,1.175063226,0.530142216,1.901881559,1063.821257,5.034544518,9.522793759,-28.48527067,1.535085977,0.661543433,0.447229669,2.501925721,0.95718071,0.946620754,1.001441724,1.721967366,4.056597842,6.430671119,34.72951513,2.425987847,1.858820229,1.224644343,0.763278968,1.43069775,1.032265808,1.555836383,0.189917172,12.73347808,13.28158939
2017-02-16 17:50:58,0,143.981752,1,1,1,1,4.903232522,9.036216458,0.83222226,0.850103598,0.850103598,0.938444547,2.517346801,2.850582223,-0.333235422,2.765983338,1063.096591,3.844561268,7.783052592,-27.8540903,1.706711742,1.22108177,0.671941347,3.477751916,0.994651522,0.970471892,1.019716992,1.651410107,3.237128156,6.331474453,34.68712769,2.822537019,2.506788859,3.178509359,2.980087559,1.828061688,1.085953392,2.080723687,0.196244535,12.08642037,12.35788249
2017-02-16 18:16:10,0,140.827463,2,2,2,1,4.563868772,8.083037962,0.845546556,0.866939377,0.866939377,1.175978137,3.617237174,3.63881597,-0.486014467,6.64375977,1064.235369,4.668395826,8.240879215,-28.74019236,2.772525076,0.744425157,1.110322546,7.901208299,0.945213572,0.938001142,0.956431799,1.498507153,2.780846325,6.08786008,34.39524622,1.611215411,0.899438257,1.65929909,1.26245549,1.396355516,1.217732005,1.781910785,0.272016511,10.98278369,14.9727319
2017-02-16 18:26:27,0,167.9081879,1,1,1,1,5.30493984,11.29996866,0.846776693,0.864609236,0.864609236,1.09913971,2.044283667,2.747943233,-0.794527261,2.594677413,1063.821257,3.753024095,8.607140513,-27.99887936,1.186113589,0.809274038,1.511591827,4.575345694,0.941017681,0.95448607,1.010745851,2.318843636,3.196562066,6.708788662,34.63277709,1.684907321,1.293039753,2.128296072,0.749576763,1.408843601,0.920009952,3.14701901,0.233233807,15.71258408,22.46498909
2017-02-16 18:34:23,0,129.7874515,2,2,1,1,5.299837275,9.303301792,0.859544791,0.878328526,0.878328526,1.075619612,1.717086295,1.413700631,0.303385664,1.739488482,1063.407157,3.020726711,3.204786361,-27.55898019,1.359126229,0.879844879,1.134786408,6.036676223,1.003618191,0.984259236,0.995685308,1.719540334,3.417421889,6.206264018,34.723847,1.323730266,1.382337009,2.990147405,0.801783898,1.368777661,0.700378929,1.738875958,0.210648176,13.63804498,17.96978783
2017-02-16 18:42:29,0,113.0158662,1,1,1,1,5.140504046,17.44229874,0.860268931,0.878760082,0.878760082,1.086115679,1.99294665,1.575825504,0.417121146,1.847510594,1064.390664,5.583767556,10.71314298,-28.81162316,1.198768822,0.705585186,0.868513147,3.863811202,0.986176236,0.980629327,1.000508556,2.170968103,2.984370212,6.580796814,34.63090632,1.222295519,1.512728341,5.780540692,1.068022939,2.81652833,0.890725816,1.830395745,0.201236613,12.65716188,18.37986279
2017-02-16 18:53:43,0,115.054614,1,1,1,1,5.236058353,17.63907646,0.865191855,0.884522899,0.884522899,1.135074998,1.920526297,1.796212618,0.124313679,1.687056357,1064.701259,4.119172788,9.248097785,-28.83443023,1.501107543,0.649232549,0.676844021,3.393524782,0.991231647,0.996385989,1.029166101,2.414538001,2.785527028,5.848468415,34.81894536,1.381990223,1.083928121,1.374154475,0.693206934,1.033160368,0.756506857,1.067730851,0.199007766,12.24086234,16.60731879
2017-02-16 19:01:25,0,105.4378793,1,1,1,1,4.514026146,11.65230966,0.833038723,0.851358568,0.851358568,1.058042931,2.297788643,2.076695925,0.221092718,2.072055279,1064.649493,3.569949749,10.16375103,-28.90010514,1.321507248,0.855569897,0.399045832,4.662669502,1.018707797,1.001841593,1.033707839,2.229563566,3.326234866,6.106073248,34.76803005,1.595089888,1.917253579,2.718011212,0.843237403,1.068196385,0.81019444,1.906164557,0.206973964,12.89935742,14.9336214
2017-02-16 19:09:07,0,190.1420785,1,1,1,1,4.933991626,10.51306128,0.808807863,0.82570814,0.82570814,1.011538033,1.660983758,1.176517159,0.484466599,1.419161017,1060.819315,2.471503673,1.648175843,-30.15972304,2.126068029,1.404878063,0.708418993,7.780391828,1.015586266,1.004460172,1.010337772,1.97992609,3.726348265,6.413540475,34.69996708,1.164035562,1.172531806,0.998818133,0.97037305,0.87671241,0.505151353,1.43381,0.180514321,9.094805631,11.55889461
2017-02-16 19:22:04,0,145.4050287,3,3,2,1,5.757452557,11.92807894,0.844563749,0.863798686,0.863798686,1.16016343,2.303720382,2.458629191,-0.154908809,1.878869054,1064.287134,4.302247134,10.89627363,-28.75001511,2.29058606,1.237727472,1.618932136,6.461722549,0.945651723,0.969707707,0.95878711,1.875910476,2.615634857,6.364712085,34.32284832,1.371413267,1.219001058,1.825806894,1.641260745,1.326630373,0.766268236,1.708369362,0.20626901,18.82804387,21.44436115
2017-02-16 19:31:01,0,178.4481291,1,1,1,1,4.321460191,11.05591589,0.854549991,0.872781403,0.872781403,1.080029792,2.066440973,2.266548124,-0.200107151,2.055600916,1064.390664,4.668395826,12.72758012,-28.78188376,1.170164528,0.614900788,1.220078416,6.375878512,0.953872218,0.953547609,1.000345725,1.81246095,4.378179452,6.154541339,34.7034097,1.111497565,1.298241535,1.320559776,0.824158384,1.351259652,0.888285471,1.616849575,0.24394823,18.65197656,21.9336762
2017-02-16 19:42:35,0,132.4801373,1,1,1,1,4.675136111,12.59801413,0.848073653,0.866334674,0.866334674,1.066068838,1.963161554,1.776967592,0.186193962,2.08849308,1064.390664,3.478412576,12.72758012,-28.92526759,1.456900907,0.59912205,1.080598847,4.407716469,0.987801094,0.991655133,0.997540189,1.883538287,2.712889457,6.650904923,34.67209212,2.511643855,1.858646836,2.71055305,0.87827342,1.835346404,0.785790993,2.01343532,0.233595231,12.32538751,15.50090286
2017-02-16 19:50:32,0,119.4783119,1,1,1,1,5.116876467,19.12016151,0.851973437,0.870142081,0.870142081,1.107941506,1.905214885,1.495927081,0.409287804,2.001311804,1064.494195,3.753024095,7.966183241,-28.94834157,1.176058747,0.6957018,0.813937459,3.634354803,0.982756616,0.984431897,1.020863567,2.000209135,3.295030182,6.181563279,34.7303819,1.780273323,1.784434748,1.613856335,0.914697003,0.917819024,0.768708581,2.989646384,0.222237516,16.30610001,18.10104782
2017-02-16 19:58:14,0,109.399974,1,1,1,1,4.765815963,12.61801639,0.850585018,0.869302342,0.869302342,1.113242007,1.997229211,1.769730243,0.227498968,2.338686052,1064.287134,3.936098441,10.89627363,-28.72370573,1.187673824,0.6289456,0.706108136,4.895822001,1.012668209,1.009583923,1.012952887,1.815581419,3.448799932,6.53220533,34.68879288,1.707101591,1.437129111,2.415001698,0.800743224,1.455673921,0.961495812,1.708369362,0.206498327,13.46875525,15.55128638
2017-02-16 20:05:56,0,100.7833797,1,1,1,1,4.81772755,10.55407222,0.828438615,0.846614341,0.846614341,1.036701373,2.746022565,2.599696087,0.146326478,1.713216092,1064.494195,7.506048191,11.62879623,-28.86615256,1.744157363,0.655301294,0.464068879,2.243964499,1.001266225,0.992367981,1.01332574,1.972124919,3.19552191,6.354823293,34.67963414,1.998401376,1.761893693,1.259160023,0.73500733,0.81756745,1.085953392,1.264508569,0.205355648,9.542969159,17.04395554
2017-02-16 20:13:40,0,237.5718141,1,1,1,1,4.742034445,10.78135653,0.802765237,0.819460698,0.819460698,0.915458292,1.890888354,2.301340321,-0.499806788,2.410196059,1062.42372,2.837652365,2.38069844,-30.08723572,1.988940777,1.413200914,0.333653828,7.779181916,1.003775594,0.994364238,1.035017273,2.20165271,4.447523195,6.488254062,34.64550365,1.611215411,1.680745896,0.898740005,0.976790538,0.910360862,0.800433062,2.349007873,0.19890425,11.51249913,18.81026882
2017-02-16 20:29:14,0,113.9006058,3,3,1,1,5.372513856,15.20481291,0.846570948,0.865919166,0.865919166,1.150547409,2.095917388,1.817433113,0.278484275,1.921316015,1064.338899,4.302247134,10.62157765,-28.57144233,1.071523054,0.777369776,1.214274109,5.020471703,0.892515152,0.937921717,0.966039148,1.551381757,3.051286924,5.954354857,34.36735423,1.917773757,1.547233494,1.299572854,0.612554716,0.755994252,0.671094793,1.555836383,0.222194904,16.3117134,20.22309711
2017-02-16 20:37:29,0,165.6771054,1,1,1,1,5.227660272,9.225520148,0.849553376,0.867515377,0.867515377,1.076492903,2.129925242,2.115754894,0.014170348,2.200395437,1064.13184,5.034544518,10.07218571,-28.81679062,1.401252553,0.72552535,1.225065193,5.249757788,0.972061349,0.97217895,0.985203806,1.814714622,3.006040132,6.073683001,34.7107358,1.731896751,1.935806601,2.422112969,0.979739114,1.090050534,0.795552372,3.820798496,0.250245549,12.87227329,23.66761521
2017-02-16 20:45:09,0,132.0570009,1,1,1,1,5.328925201,14.19183114,0.855689606,0.874280653,0.874280653,1.099879109,1.93224015,1.832652759,0.099587391,1.993179458,1064.494195,4.576858653,9.33966311,-28.72692805,0.876147057,0.839791158,0.859467452,5.301509736,0.973546525,0.972601233,1.010213116,2.015464759,3.301097759,6.130986865,34.70707126,2.404487148,2.498292615,1.601021359,0.957364627,0.784786226,0.802873406,1.403303405,0.226926912,11.91294429,19.45388053
2017-02-16 20:52:51,0,109.5923087,1,1,1,1,4.727624368,14.55043626,0.854018749,0.872238831,0.872238831,1.071845046,1.905962402,1.711541489,0.194420912,1.995608771,1064.183604,3.661486922,10.89627363,-28.59681556,1.441992002,0.692927517,0.903897075,6.63668867,1.000249172,0.986630034,1.004386918,1.888912427,3.596328746,6.465229296,34.6231677,1.745768169,1.522611727,1.632241572,0.886772256,0.79814154,0.900487194,1.799889149,0.212410632,14.83683936,15.90083394
